"Fund Code","Financing Currency","Fund","Reporting Currency","Report Date","Fund SPN","Strategy","Swap Name","Swap Deal Reference","Client Trade Reference","Swap Trade ID","Underlier Type","Underlier Name","ISIN Code","CUSIP Code","Sedol Code","Bloomberg Code","RIC Code","Activity","Trade Type","Trade Activity Type","Trade Date","Effective Date","Termination Date","Long Short Indicator","Synthetic Buy / Sell","Initial Quantity","Underlying Currency","Initial FX Rate","Initial price","Trade Notional","Additional Spread","Long Financing Spread (%)","Dividend Distribution %","USI Prefix","USI Value","UTI Prefix","UTI Value","Gross Notional","Gross Price","Gross Price Local","Commission Type","Commission Value","Commission Value in Reporting Currency","Market Charge"
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330463,0,20130245_260070931,STK,NINGBO CIXING CO LTD-A,CNE100001CT9,Y6196K109,B7SF7M6,300307 CS,300307.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,78700.0,CNY,0.1441545,1.2149885,95619.592589,0.0,0.6,90.0,1030244641,PAA2XKZ25C834,1030244641,PAA2XKZ25C834,95582.4375,1.2145164,8.4251,FLAT_AMOUNT,198.92,198.92,58.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336430,0,20130345_260065337,STK,NINGBO JIFENG AUTO PARTS C-A 1 (C1),CNE100001V94,Y6298V102,BYYFJW3,603997 C1,603997.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,200.0,CNY,0.1442169,1.0350303,207.006058,0.0,0.0,0.0,1030244641,PAA2XKZ23TGC8,1030244641,PAA2XKZ23TGC8,206.9513,1.0347563,7.175,FLAT_AMOUNT,0.22,0.22,0.16
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262736,0,20130345_260065020,STK,NINGBO JOYSON ELECTRONIC  -A 1 (C1),CNE000000DJ1,Y5278D108,BYQDM82,600699 C1,600699.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-30600.0,CNY,0.1442169,3.5185682,-107668.187226,-11.55,0.0,100.0,1030244641,PAA2XKZ2316IE,1030244641,PAA2XKZ2316IE,-107803.8796,3.5230026,24.4285,FLAT_AMOUNT,-112.13,-112.13,-828.76
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310837,0,20130245_260071336,STK,NINGBO LIGONG ENVIRONMENT-A,CNE100000J18,Y6298B106,B4XQ6S2,002322 CS,002322.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-67400.0,CNY,0.1441545,2.4074782,-162264.027984,0.0,0.0,0.0,1030244641,PAA2XKZ22VJ9P,1030244641,PAA2XKZ22VJ9P,-162489.6731,2.410826,16.7239,FLAT_AMOUNT,-338.16,-338.16,-1227.17
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260451,0,20130345_260065863,STK,NORTHEAST SECURITIES CO LT-A (C2),CNE0000004H9,Y6411E102,BD5CMQ1,000686 C2,000686.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,1019100.0,CNY,0.1442169,1.6131516,1643962.764987,0.0,0.6,90.0,1030244641,PAA2XKZ1YXE8D,1030244641,PAA2XKZ1YXE8D,1643537.5761,1.6127344,11.1827,FLAT_AMOUNT,1709.44,1709.44,1238.78
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270991,0,20130345_260064889,STK,OFFSHORE OIL ENGINEERING-A (C1),CNE0000019T2,Y6440J106,BP3R455,600583 C1,600583.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,287400.0,CNY,0.1442169,0.7180254,206360.494212,0.0,0.0,0.0,1030244641,PAA2XKZ230N3R,1030244641,PAA2XKZ230N3R,206307.1097,0.7178396,4.9775,FLAT_AMOUNT,214.58,214.58,155.5
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327725,0,20130245_260071323,STK,OMH SCIENCE GROUP CO LTD-A,CNE100002128,Y7T9B0105,BZ0HN84,300486 CS,300486.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-5400.0,CNY,0.1441545,3.0674798,-16564.39065,0.0,0.0,0.0,1030244641,PAA2XKZ22XW0C,1030244641,PAA2XKZ22XW0C,-16587.4268,3.0717457,21.3087,FLAT_AMOUNT,-34.52,-34.52,-125.28
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260364,0,20130345_260064994,STK,ORIENT SECURITIES CO LTD-A 2 (C1),CNE100001ZV6,Y6S79P100,BZ0D003,600958 C1,600958.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-500.0,CNY,0.1442169,1.7549293,-877.464665,-3.9,0.0,100.0,1030244641,PAA2XKZ220WBJ,1030244641,PAA2XKZ220WBJ,-878.5694,1.7571387,12.184,FLAT_AMOUNT,-0.91,-0.91,-6.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262792,0,20130345_260065432,STK,OVCTEK CHINA INC-A (C2),CNE100002MR0,Y0483P103,BHQPSJ2,300595 C2,300595.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-9000.0,CNY,0.1442169,8.3406279,-75065.65128,0.0,0.0,0.0,1030244641,PAA2XKZ22XRGT,1030244641,PAA2XKZ22XRGT,-75160.2538,8.3511393,57.9068,FLAT_AMOUNT,-78.17,-78.17,-577.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260229,0,20130345_260065359,STK,PERFECT WORLD CO LTD-A (C2),CNE1000018W6,Y988BN106,BD5M1C0,002624 C2,002624.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-129400.0,CNY,0.1442169,5.188788,-671429.1672,-2.75,0.0,100.0,1030244641,PAA2XKZ1XYTMG,1030244641,PAA2XKZ1XYTMG,-672275.3617,5.1953274,36.0244,FLAT_AMOUNT,-699.23,-699.23,-5168.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3295002,0,20130345_260064871,STK,PETROCHINA CO LTD-A (CNY) (C1),CNE1000007Q1,Y6883Q138,BP3R206,601857 C1,601857.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,424200.0,CNY,0.1442169,0.6552459,277955.306538,0.0,0.0,0.0,1030244641,PAA2XKZ20OIVA,1030244641,PAA2XKZ20OIVA,277883.4216,0.6550764,4.5423,FLAT_AMOUNT,289.03,289.03,209.45
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273734,0,20130345_260065351,STK,PING AN BANK CO LTD-A (C2),CNE000000040,Y6896T103,BD5CPS4,000001 C2,000001.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-411900.0,CNY,0.1442169,2.1046738,-866915.129982,-4.25,0.0,100.0,1030244641,PAA2XKZ23TGAL,1030244641,PAA2XKZ23TGAL,-868007.67,2.1073262,14.6122,FLAT_AMOUNT,-902.81,-902.81,-6673.01
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273734,0,20130345_260065366,STK,PING AN BANK CO LTD-A (C2),CNE000000040,Y6896T103,BD5CPS4,000001 C2,000001.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,510400.0,CNY,0.1442169,2.1805899,1112973.05944,0.0,0.0,0.0,1030244641,PAA2XKZ23TGAL,1030244641,PAA2XKZ23TGAL,1112685.25,2.180026,15.1163,FLAT_AMOUNT,1157.3,1157.3,838.66
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265227,0,20130345_260064865,STK,PING AN INSURANCE GROUP CO-A (CNY),CNE000001R84,Y69790114,BP3R284,601318 C1,601318.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,39600.0,CNY,0.1442169,11.3755121,450470.279556,0.0,0.0,0.0,1030244641,PAA2XKZ1XX12O,1030244641,PAA2XKZ1XX12O,450353.77,11.37257,78.8574,FLAT_AMOUNT,468.41,468.41,339.45
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265227,0,20130345_260064907,STK,PING AN INSURANCE GROUP CO-A (CNY),CNE000001R84,Y69790114,BP3R284,601318 C1,601318.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-129500.0,CNY,0.1442169,11.7900588,-1526812.61978,-0.75,0.0,100.0,1030244641,PAA2XKZ1XX12O,1030244641,PAA2XKZ1XX12O,-1528736.8551,11.8049178,81.8553,FLAT_AMOUNT,-1590.04,-1590.04,-11752.51
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260325,0,20130345_260065338,STK,QINGDAO RURAL COMMERCIAL B-A (C2),CNE100003JQ6,Y7S663102,BK4XYB3,002958 C2,002958.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,171617.0,CNY,0.1442169,0.8718869,149630.6192658,0.0,0.0,0.0,1030244641,PAA2XKZ1YWR7C,1030244641,PAA2XKZ1YWR7C,149591.9111,0.8716614,6.0441,FLAT_AMOUNT,155.59,155.59,112.76
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3267098,0,20130345_260064944,STK,RAINBOW DIGITAL COMMERCIAL-A (C2),CNE100000PS5,Y71751104,BD5M056,002419 C2,002419.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-22400.0,CNY,0.1442169,1.6367749,-36663.757312,-13.5,0.0,100.0,1030244641,PAA2XKZ1X53TQ,1030244641,PAA2XKZ1X53TQ,-36709.9625,1.6388376,11.3637,FLAT_AMOUNT,-38.18,-38.18,-282.22
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336057,0,20130245_260070775,STK,RED PHASE INC-A,CNE100001YN6,Y972A3105,BVV7ZY5,300427 CS,300427.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,11500.0,CNY,0.1441545,4.5778491,52645.264305,0.0,0.6,90.0,1030244641,PAA2XKZ23QY7U,1030244641,PAA2XKZ23QY7U,52624.809,4.5760704,31.7442,FLAT_AMOUNT,109.52,109.52,32.38
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336057,0,20130245_260071016,STK,RED PHASE INC-A,CNE100001YN6,Y972A3105,BVV7ZY5,300427 CS,300427.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-11500.0,CNY,0.1441545,4.6270672,-53211.27257,0.0,0.0,0.0,1030244641,PAA2XKZ23QY7U,1030244641,PAA2XKZ23QY7U,-53285.2674,4.6335015,32.1426,FLAT_AMOUNT,-110.89,-110.89,-402.42
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310773,0,20130245_260071155,STK,RENDONG HOLDINGS CO LTD,CNE1000019Z7,Y988BY102,B72SHV0,002647 CS,002647.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,33600.0,CNY,0.1441545,6.200838,208348.155792,0.0,0.6,90.0,1030244641,PAA2XKZ23NMQK,1030244641,PAA2XKZ23NMQK,208267.205,6.1984287,42.9985,FLAT_AMOUNT,433.42,433.42,128.14
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3267106,0,20130345_260064827,STK,RISEN ENERGY CO LTD-A (C2),CNE100000T73,Y7286M104,BD5LW24,300118 C2,300118.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-200.0,CNY,0.1442169,2.2995241,-459.904816,-5.1,0.0,100.0,1030244641,PAA2XKZ221A1A,1030244641,PAA2XKZ221A1A,-460.4846,2.3024228,15.965,FLAT_AMOUNT,-0.48,-0.48,-3.54
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260275,0,20130345_260065265,STK,RONGSHENG PETRO CHEMICAL-A (C2),CNE100000W60,Y7324B102,BD5CL20,002493 C2,002493.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-97900.0,CNY,0.1442169,2.8513819,-279150.287031,-3.85,0.0,100.0,1030244641,PAA2XKZ1W7W5U,1030244641,PAA2XKZ1W7W5U,-279502.0995,2.8549755,19.7964,FLAT_AMOUNT,-290.71,-290.71,-2148.73
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260275,0,20130345_260065784,STK,RONGSHENG PETRO CHEMICAL-A (C2),CNE100000W60,Y7324B102,BD5CL20,002493 C2,002493.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,151200.0,CNY,0.1442169,2.7949253,422592.70536,0.0,0.0,0.0,1030244641,PAA2XKZ1W7W5U,1030244641,PAA2XKZ1W7W5U,422483.415,2.7942025,19.375,FLAT_AMOUNT,439.43,439.43,318.44
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262861,0,20130345_260065014,STK,S F HOLDING CO LTD-A (C2),CNE100000L63,Y5349E101,BD73M39,002352 C2,002352.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-100.0,CNY,0.1442169,9.5999567,-959.995673,-3.8,0.0,100.0,1030244641,PAA2XKZ25C99O,1030244641,PAA2XKZ25C99O,-961.2057,9.6120565,66.65,FLAT_AMOUNT,-1.0,-1.0,-7.39
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262788,0,20130345_260064962,STK,SANY HEAVY INDUSTRY CO LTD-A(C1),CNE000001F70,Y75268105,BP3R3H0,600031 C1,600031.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,192900.0,CNY,0.1442169,3.0655463,591343.879341,0.0,0.0,0.0,1030244641,PAA2XKZ1X5H96,1030244641,PAA2XKZ1X5H96,591190.9289,3.0647534,21.251,FLAT_AMOUNT,614.9,614.9,445.6
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262788,0,20130345_260065709,STK,SANY HEAVY INDUSTRY CO LTD-A(C1),CNE000001F70,Y75268105,BP3R3H0,600031 C1,600031.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-123400.0,CNY,0.1442169,3.0172531,-372329.03254,-0.2,0.0,100.0,1030244641,PAA2XKZ1X5H96,1030244641,PAA2XKZ1X5H96,-372798.2697,3.0210557,20.948,FLAT_AMOUNT,-387.75,-387.75,-2865.97
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260341,0,20130345_260065975,STK,SDIC CAPITAL CO LTD-A (C1),CNE000000Q11,Y8045P107,BYYFJ78,600061 C1,600061.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,146493.0,CNY,0.1442169,2.2411622,328314.5800243,0.0,0.0,0.0,1030244641,PAA2XKZ1W74KK,1030244641,PAA2XKZ1W74KK,328229.6727,2.2405826,15.5362,FLAT_AMOUNT,341.39,341.39,247.4
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260466,0,20130345_260065401,STK,SEALAND SECURITIES CO LTD -A (C2),CNE0000008K4,Y2941X108,BD5CMY9,000750 C2,000750.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,290700.0,CNY,0.1442169,0.8240955,239564.553129,0.0,0.6,90.0,1030244641,PAA2XKZ1X8D0M,1030244641,PAA2XKZ1X8D0M,239502.5904,0.8238823,5.7128,FLAT_AMOUNT,249.11,249.11,180.52
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265226,0,20130345_260065715,STK,SEAZEN HOLDINGS CO LTD-A (C1),CNE100002BF8,Y267C9105,BZ3F6M0,601155 C1,601155.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-253100.0,CNY,0.1442169,5.1658864,-1307485.837716,-1.15,0.0,100.0,1030244641,PAA2XKZ25ALLM,1030244641,PAA2XKZ25ALLM,-1309133.6503,5.1723969,35.8654,FLAT_AMOUNT,-1361.63,-1361.63,-10064.26
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260226,0,20130345_260065623,STK,SG MICRO CORP-A (C2),CNE100002NT4,Y7679C101,BHQPSR0,300661 C2,300661.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,2300.0,CNY,0.1442169,46.1847456,106224.91488,0.0,0.0,0.0,1030244641,PAA2XKZ1WQMX0,1030244641,PAA2XKZ1WQMX0,106197.4416,46.1728007,320.1622,FLAT_AMOUNT,110.46,110.46,80.04
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262778,0,20130345_260065266,STK,SGIS SONGSHAN CO LTD-A (C2),CNE000000PW8,Y7676V102,BD6QTY9,000717 C2,000717.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,200.0,CNY,0.1442169,0.6476997,129.539948,0.0,0.0,0.0,1030244641,PAA2XKZ24KY43,1030244641,PAA2XKZ24KY43,129.5068,0.6475339,4.49,FLAT_AMOUNT,0.13,0.13,0.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262790,0,20130345_260064896,STK,SHAANXI COAL INDUSTRY CO L-A (C1),CNE100001T64,Y7679D109,BS7K5P8,601225 C1,601225.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,42300.0,CNY,0.1442169,1.1497494,48634.397505,0.0,0.0,0.0,1030244641,PAA2XKZ24KHMR,1030244641,PAA2XKZ24KHMR,48621.8188,1.149452,7.9703,FLAT_AMOUNT,50.57,50.57,36.65
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3298705,0,20130345_260065753,STK,SHAANXI CONSTRUCTION MACHI-A (C1),CNE000001K40,Y7676H103,BMVB2S7,600984 C1,600984.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-1700.0,CNY,0.1442169,4.0002808,-6800.477343,-3.8,0.0,100.0,1030244641,PAA2XKZ24L1X3,1030244641,PAA2XKZ24L1X3,-6809.0467,4.0053216,27.7729,FLAT_AMOUNT,-7.08,-7.08,-52.34
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260317,0,20130345_260065836,STK,SHANDONG BUCHANG PHARMACEU-A (C1),CNE100002FV6,Y767AS104,BYW5NC3,603858 C1,603858.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-500.0,CNY,0.1442169,3.7970609,-1898.53043,-11.85,0.0,100.0,1030244641,PAA2XKZ219V6U,1030244641,PAA2XKZ219V6U,-1900.923,3.801846,26.362,FLAT_AMOUNT,-1.98,-1.98,-14.61
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268919,0,20130345_260065005,STK,SHANDONG CHENMING PAPER-A (C2),CNE0000015H5,Y7682V112,BD5CQ14,000488 C2,000488.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,102900.0,CNY,0.1442169,0.7818578,80453.16762,0.0,0.6,90.0,1030244641,PAA2XKZ1X7SQ7,1030244641,PAA2XKZ1X7SQ7,80432.3623,0.7816556,5.42,FLAT_AMOUNT,83.66,83.66,60.62
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342392,0,20130245_260070861,STK,SHANDONG HAIHUA CO-A,CNE000000WH5,Y76836108,6116053,000822 CS,000822.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,396500.0,CNY,0.1441545,0.6630513,262899.84838,0.0,0.6,90.0,1030244641,PAA2XKZ25A4XH,1030244641,PAA2XKZ25A4XH,262797.706,0.6627937,4.5978,FLAT_AMOUNT,546.91,546.91,161.7
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327457,0,20130245_260071675,STK,SHANDONG HEAD CO LTD-A,CNE100002BP7,Y7T7GD106,BDBBGL5,002810 CS,002810.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-30200.0,CNY,0.1441545,5.2719681,-159213.437828,0.0,0.0,0.0,1030244641,PAA2XKZ22YYQ8,1030244641,PAA2XKZ22YYQ8,-159434.8422,5.2792994,36.6225,FLAT_AMOUNT,-331.8,-331.8,-1204.1
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310865,0,20130245_260071857,STK,SHANDONG JINLING MINING CO - A,CNE000000131,Y7681C107,6783059,000655 CS,000655.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-214800.0,CNY,0.1441545,1.0817017,-232349.533752,0.0,0.0,0.0,1030244641,PAA2XKZ22VO4I,1030244641,PAA2XKZ22VO4I,-232672.6488,1.083206,7.5142,FLAT_AMOUNT,-484.22,-484.22,-1757.22
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262936,0,20130345_260066009,STK,SHANDONG SUN PAPER INDUSTR-A (C2),CNE000001P52,Y7681V105,BD5CC94,002078 C2,002078.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-68200.0,CNY,0.1442169,1.7724273,-120879.542542,0.0,0.0,0.0,1030244641,PAA2XKZ22UUGM,1030244641,PAA2XKZ22UUGM,-121031.8863,1.7746611,12.3055,FLAT_AMOUNT,-125.89,-125.89,-930.46
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3288785,0,20130345_260064957,STK,SHANGHAI ELECTRIC GRP CO L-A (C1),CNE100000D55,Y76824112,BP3R3T2,601727 C1,601727.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,38300.0,CNY,0.1442169,0.8600868,32941.325206,0.0,0.0,0.0,1030244641,PAA2XKZ231EDU,1030244641,PAA2XKZ231EDU,32932.8081,0.8598644,5.9623,FLAT_AMOUNT,34.25,34.25,24.82
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260238,0,20130345_260065724,STK,SHANGHAI M&G STATIONERY IN-A (C1),CNE100001V60,Y7689W105,BZ0D285,603899 C1,603899.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-100.0,CNY,0.1442169,9.195212,-919.5212,-8.2,0.0,100.0,1030244641,PAA2XKZ25A4YC,1030244641,PAA2XKZ25A4YC,-920.6807,9.206807,63.84,FLAT_AMOUNT,-0.96,-0.96,-7.08
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268907,0,20130345_260064872,STK,SHANGHAI MALING AQUARIUS-A 2 (C1),CNE000000RS2,Y7687M109,BP3RDN6,600073 C1,600073.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,L,S,-20800.0,CNY,0.1442169,1.6836295,-35019.493808,0.0,0.0,0.0,1030244641,PAA2XKZ22VMK6,1030244641,PAA2XKZ22VMK6,-35063.6285,1.6857514,11.689,FLAT_AMOUNT,-36.47,-36.47,-269.56
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265196,0,20130345_260065385,STK,SHANGHAI MECHANICAL AND EL-A (C1),CNE000000B91,Y7691T116,BP3R7Q7,600835 C1,600835.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,31800.0,CNY,0.1442169,2.5413841,80816.01279,0.0,0.0,0.0,1030244641,PAA2XKZ23NQEU,1030244641,PAA2XKZ23NQEU,80795.1138,2.5407269,17.6174,FLAT_AMOUNT,84.03,84.03,60.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265242,0,20130345_260065300,STK,SHANGHAI RAAS BLOOD PRODUC-A (C2),CNE100000C31,Y7687Z100,BD5CPJ5,002252 C2,002252.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-10400.0,CNY,0.1442169,1.3616527,-14161.188392,-8.0,0.0,100.0,1030244641,PAA2XKZ20LM7P,1030244641,PAA2XKZ20LM7P,-14179.0367,1.3633689,9.4536,FLAT_AMOUNT,-14.75,-14.75,-109.01
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273759,0,20130345_260065759,STK,SHANXI MEIJIN ENERGY CO LT-A (C2),CNE0000005J2,Y769A4103,BFCCPV4,000723 C2,000723.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,97100.0,CNY,0.1442169,0.9526549,92502.789819,0.0,0.0,0.0,1030244641,PAA2XKZ2322WE,1030244641,PAA2XKZ2322WE,92478.8576,0.9524084,6.604,FLAT_AMOUNT,96.19,96.19,69.7
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310766,0,20130245_260071022,STK,SHANXI ZHENDONG PHARMACEUT,CNE100000YR9,,B58KQ86,300158 CS,300158.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,243100.0,CNY,0.1441545,0.8679746,211004.632553,0.0,0.6,90.0,1030244641,PAA2XKZ25C830,1030244641,PAA2XKZ25C830,210922.6301,0.8676373,6.0188,FLAT_AMOUNT,438.95,438.95,129.78
